,Unnamed: 0,name,1shot_loss,0shot_loss
390,390,0egLtqPIdRY_1.32500_4.75000,110.25323,115.689
391,391,0egLtqPIdRY_4.90000_10.00000,52.91646,1764.3584
392,392,0hunz9DIYTA_0.00000_8.71705,246.55817,2094.5032
393,393,09WxfPYx_ro_0.90000_6.16667,50.390724,426.09756
394,394,09WxfPYx_ro_6.23333_9.96667,63.7922,609.464
395,395,1MpCqfSekc4_5.57224_9.97664,34.142113,26.425024
396,396,1Sa7j3iGXII_0.00000_4.07074,185.99344,289.169
397,397,1mSKxpEmbbo_0.00000_10.00000,138.0177,3794.3523
398,398,1pdXc04dKQE_4.23757_9.97664,276.40918,1480.639
399,399,2Bzp8u0hEZk_0.00000_4.81035,91.2533,406.3524
400,400,2Bzp8u0hEZk_4.84483_10.00000,406.64914,1807.8857
401,401,27AhPs5vl30_1.27221_8.90548,134.78105,1426.6381
402,402,3Uiz-rCm9Aw_0.46713_9.97664,181.46902,167.77986
403,403,3k7i1Hu5qgE_0.00000_9.94328,237.98972,344.32126
404,404,3-g3rY0pcIM_0.00000_4.45445,82.838844,702.2415
405,405,3-g3rY0pcIM_4.30430_9.97664,47.158382,79.672585
406,406,4qVJBokSH6I_0.00000_9.96830,142.4543,159.80545
407,407,4tqv675dvkc_0.00000_2.96667,62.94448,2292.597
408,408,4tqv675dvkc_3.00000_10.00000,172.23726,1056.2018
409,409,4u6UlradEiU_3.86667_10.00000,178.70343,1413.3141
410,410,5FNta-N9S6Y_0.00000_9.60000,150.04552,2022.2166
411,411,5oiLhU_l__A_3.48000_10.00000,95.03424,399.15366
412,412,5oiLhU_l__A_0.00000_3.40000,67.70349,456.0896
413,413,-OQwzS20Wtg_0.00000_1.70000,14.797163,64.29827
414,414,-OQwzS20Wtg_2.36000_6.50000,124.14949,771.0731
415,415,-OQwzS20Wtg_6.72000_9.98000,75.009834,613.6624
416,416,-iuSQUeFAWc_0.70000_8.30000,337.0187,616.75775
417,417,-iuSQUeFAWc_8.50000_10.00000,31.617023,31.81659
418,418,-p8G8ttUgBg_0.00000_2.26894,15.240709,74.82518
419,419,-p8G8ttUgBg_5.73907_9.44278,25.733852,729.9611
420,420,0Bvcet5UiY4_0.00000_10.00000,123.15807,156.16734
421,421,0ChB6rJMO98_0.00000_7.62429,24.14308,104.50221
422,422,0J8UKd-KYKQ_1.53333_10.00000,57.136158,86.87014
423,423,0N_8-NgNSS0_0.00000_9.98333,40.37406,63.506218
424,424,0P8Oee2Mox8_0.00000_9.10911,19.027231,51.154198
425,425,0TYJ-YuYkV8_0.03333_10.00000,73.90674,76.061424
426,426,0WtcBgPcHYs_0.00000_9.97664,130.62378,241.53114
427,427,0cicOwB_vss_0.00000_7.87454,85.804985,86.287994
428,428,0dTJ0vO3mvQ_0.00000_10.00000,28.093891,239.12508
429,429,0enAqvJ4Lvk_0.00000_8.60861,206.87129,119.05264
430,430,0jLB23FFiAQ_0.00000_9.98333,50.649654,168.38016
431,431,0sYHHfwi2QQ_0.00000_8.60000,265.27664,365.13205
432,432,02_Ybr4zWuw_1.17320_9.62022,55.04828,318.76126
433,433,07IjuApPcrk_2.00200_9.97664,9.348814,106.22924
434,434,1GWaT-G3ML8_0.00000_3.87054,33.157608,102.70365
435,435,1GWaT-G3ML8_5.80581_9.97664,39.798553,117.74686
436,436,1POsY_-b5Y8_0.00000_10.00000,127.75769,150.08055
437,437,1POsY_-b5Y8_0.00000_10.00000,127.75769,150.08055
438,438,1Su5ErtgbGc_0.00000_10.00000,198.54388,186.66159
439,439,1W3ABBa3_Ag_0.00000_9.94328,341.96072,313.20535
440,440,1bJsAjZyhxM_1.90190_3.90390,109.92464,196.34283
441,441,1bJsAjZyhxM_4.97164_9.97664,56.62481,226.33142
442,442,1daQw1P7F2o_0.00000_10.00000,34.00932,60.743587
443,443,1inT-O6H2B0_0.00000_9.94328,90.31004,171.8555
444,444,1ow2VdihDJU_0.00000_3.03333,17.943796,52.26966
445,445,1ua2hYXTZIc_0.00000_9.94328,68.35479,129.57805
446,446,12a3MlY4cR4_0.00000_9.94328,130.67691,153.60226
447,447,16B30_qf1Aw_0.00000_7.59092,45.246758,65.87752
448,448,1_H2uPEqGtg_0.00000_4.04743,107.06041,1499.5941
449,449,2Ay-iYtXw0Y_0.00000_10.00000,106.59121,192.03548
450,450,2I_J6B01cYo_0.00000_9.97664,51.189117,175.38574
451,451,2RpaPv9Kvzg_0.00000_9.94328,86.188126,128.28732
452,452,2RtmZ1UXzWw_0.00000_5.06757,133.95782,191.8451
453,453,2bZfRtP-SZo_0.00000_9.87411,192.70468,206.89589
454,454,2ebNL7yT15s_0.00000_9.97664,64.856804,154.97385
455,455,2hXsR82EtJM_0.00000_4.64619,124.58499,125.44827
456,456,2ztW6ybZe28_5.16667_9.96667,36.633373,62.79369
457,457,22Ak9pCbwps_0.78412_9.94328,312.73346,197.95114
458,458,26e_47PJWIM_0.00000_9.94328,101.98601,131.06966
459,459,3M54nWoFCf0_0.12000_4.42000,95.747,175.7652
460,460,3M54nWoFCf0_5.54000_10.00000,57.051064,223.79138
461,461,3Tud_ITgu74_0.00000_8.80000,63.758488,150.07614
462,462,3W1rNunYw9s_0.00000_9.97664,246.8563,289.9296
463,463,3W3SDMhwT_M_0.00000_7.17384,204.41284,235.44759
464,464,3b-O5mJiCpw_0.00000_6.06767,28.529308,170.71922
465,465,3d3-UnGN2v0_0.00000_9.96000,253.66777,303.6292
466,466,3eLhKhgBqSs_0.00000_10.00000,106.04702,229.79713
467,467,3fP0RKKLRUc_0.00000_9.96830,11.675265,7.222965
468,468,3jPuoCZD0FA_0.00000_9.94328,103.57518,156.65671
469,469,3mfuLPI-OQM_0.00000_6.00601,76.715034,39.43906
470,470,-AgiMWJ0gls_1.93527_8.70871,53.81761,56.361706
471,471,-FXNa_A-H_0_0.00000_10.00000,333.77887,327.26837
472,472,-N3SKbfK0TU_3.00000_10.00000,140.76405,147.155
473,473,-TUzhzZtsHA_0.20020_7.77444,217.48471,49.842716
474,474,-T-sNAwUK94_0.00000_3.90000,176.18126,329.5687
475,475,-hU0IAMEfpc_0.00000_9.96667,178.16539,232.47133
476,476,-i5Mi4iqOMg_0.00000_8.57524,118.72753,142.76552
477,477,-jGb0rHNVXM_0.00000_9.97664,177.48148,129.94719
478,478,-nh0ZuYx-as_0.33367_6.38972,65.33661,347.24426
479,479,-uwXt089sEE_0.00000_9.97664,130.13986,261.86566
480,480,-x9B2C6qhlM_0.00000_5.80581,127.36151,182.10417
481,481,-zrJfEwNimg_0.00000_9.96089,28.850298,271.8802
482,482,-37fDuC83DQ_0.00000_8.03333,159.25554,216.37582
483,483,-4PCa5yciXc_0.00000_9.46780,1875.9338,2972.8164
484,484,ARWhj3BYevM_0.00000_9.97664,252.4247,193.03282
485,485,Aa-eHH780kc_0.00000_9.97664,196.28099,181.72197
486,486,A1CQslN-Xbw_0.00000_9.24258,234.74849,263.27814
487,487,BU4rJ5OkQsM_0.00000_9.67634,274.82642,289.15192
488,488,BleF0f8qaDk_0.00000_7.57424,50.695713,212.98616
489,489,Bows4mgNuig_0.00000_9.96089,74.47847,262.4907
490,490,C7URt4iObtc_3.30330_9.94328,194.65457,207.48648
491,491,C-zzbUPt6Ck_1.50000_10.00000,30.526243,50.887844
492,492,DCXzjsVo_hk_0.00000_9.70000,117.7031,94.940384
493,493,DOkR3ce3t40_0.00000_6.13947,155.11963,245.42438
494,494,Dqoj233k_2I_2.40000_9.26667,78.19846,113.159676
495,495,EiI0yT6BSK4_0.00000_7.96667,152.957,531.64764
496,496,EiI0yT6BSK4_7.26667_10.00000,15.674492,37.48999
497,497,GdnUZCZ39C8_0.00000_10.00000,286.8108,335.08588
498,498,Gk1l-wlTG-I_0.00000_9.20921,195.93588,232.94199
499,499,G1LnoZe7Dy0_0.80000_8.46667,167.54834,159.78539
500,500,G5SWfgNUR04_0.00000_9.97664,118.51433,200.05011
501,501,bDM8jRixAzs_4.56667_10.00000,205.20372,177.40186
502,502,cBHGqlQKHoo_0.90000_10.00000,191.53108,192.2839
503,503,cB2lmS4TcOk_0.00000_10.00000,88.541115,1559.8232
504,504,cGlY89sOZtI_0.00000_8.37504,55.398033,51.343117
505,505,dAZZwbxDEkM_0.00000_10.00000,156.11734,192.91924
506,506,dgFzG2Yu4-E_0.00000_8.97564,111.72473,170.76869
507,507,d9vvpKwMUbQ_0.00000_10.00000,101.79531,108.98299
508,508,ekXIBmGXjfg_0.00000_10.00000,113.396,169.8924
509,509,eowPYUo7C_0_0.00000_6.76667,151.65501,168.54001
510,510,eq-t_wj9pKw_0.00000_10.00000,232.47047,184.73193
511,511,e1_bCL56QuI_0.00000_9.97664,24.897223,34.55932
512,512,fMa0lWBC4cQ_0.63397_8.40841,69.91582,36.718132
513,513,fVPB3FN8OXg_0.00000_7.00701,9.995233,116.48792
514,514,fWUwJjsu7n0_0.00000_10.00000,23.197119,27.508795
515,515,gbF7laDmiO0_2.73333_8.70000,30.74939,108.61626
516,516,gjvlZKRNn-I_0.00000_5.40541,18.22201,25.653708
517,517,g-yyQIN0fKQ_1.72000_8.96000,38.93704,27.469727
518,518,0HjwOm42Sj4_1.03437_9.97664,164.69911,167.17952
519,519,0_h2HmQo6_Q_0.00000_6.87354,38.005566,28.67413
520,520,1BUVC7taMCE_0.00000_8.20821,37.72923,47.711746
521,521,1H-IcxSwO8A_0.00000_9.97664,233.37001,252.02925
522,522,1OYVnAemQsA_0.00000_9.86667,191.0964,66.96967
523,523,1d-ARPL2fc4_0.00000_10.00000,123.30997,169.66464
524,524,22d93x-uSts_0.00000_10.00000,33.580612,62.18139
525,525,3Mvn7kwmawk_0.00000_9.97664,49.59872,239.02072
526,526,3iPbEHgQqLM_0.00000_5.58333,11.029686,101.499084
527,527,4LoDUkVVKrQ_0.00000_3.46667,10.802324,15.2723675
528,528,4LoDUkVVKrQ_3.10000_9.96667,89.75876,42.86964
529,529,4S4Ragw-T_8_0.00000_9.03333,148.61333,194.71767
530,530,4hmh5SAPMsU_0.00000_9.97664,293.91406,413.6733
531,531,4mk9pGbKp2w_1.40140_6.53987,23.662794,140.91914
532,532,5aUjFnO2CAo_0.95929_5.46380,31.082697,132.38602
533,533,5awICY1GTvc_0.00000_7.92000,67.53619,159.21614
534,534,50ABfe39cf8_0.50050_9.97664,51.617264,131.50226
535,535,6GMhIDvOEKk_0.00000_9.97194,249.11464,333.42075
536,536,6hXUIpKFP4E_0.00000_9.97664,108.58141,120.59524
537,537,6lfCpCDXdAs_0.00000_10.00000,75.86005,139.45245
538,538,6nbnHy7fgfU_0.00000_10.00000,21.267431,82.27125
539,539,6pefRF_V3vc_0.00000_9.97664,260.83652,353.99686
540,540,7blPC4Sjczg_0.00000_6.30631,55.02656,102.88432
541,541,8J_FF30ubMA_0.00000_9.89980,40.82645,112.288635
542,542,8aTKjPlV-gA_0.00000_4.97164,32.384056,62.814247
543,543,8yYhlxjSICs_3.80000_10.00000,21.766338,49.107803
544,544,83ZfM4OV70I_0.00000_3.37004,15.556042,13.272937
545,545,89K80KnR0xU_1.23333_9.43333,159.80193,141.66324
546,546,9BEN1uDOt0g_0.00000_7.20000,20.775843,25.790157
547,547,9F9JBsiBVjk_1.33333_10.00000,98.04872,166.69083
548,548,9SmU23jRtzc_0.00000_9.33333,86.74911,271.1498
549,549,9UqqV36TAGA_0.00000_8.09142,27.271252,280.78717
550,550,9fR_JLnkqsQ_0.00000_10.00000,127.54532,206.33148
551,551,9lJ-dD_IKUA_0.00000_5.27194,1.8171581,13.073859
552,552,9wSo_NFzsI0_0.00000_10.00000,148.15242,144.85298
553,553,93CE2eLGxUs_0.00000_9.97664,200.87888,111.44197
554,554,-Jy4aGwH_4s_1.33467_6.77344,20.652298,59.85611
555,555,-LK3-utKvwo_0.00000_9.20921,36.906723,115.91546
556,556,-aP3iCpe3jM_0.00000_9.56667,140.1099,152.44876
557,557,-edO5_YQUDs_0.00000_9.42608,34.623535,67.42908
558,558,-qoWGEgAlZI_2.20000_10.00000,64.105316,101.63291
559,559,-1NW4hH7K9c_6.67334_9.96830,124.33245,139.25987
560,560,-703Orr38To_1.70000_4.46667,52.774773,61.112633
561,561,Al99hKhX1a8_6.56907_8.38338,158.86281,43.39135
562,562,ApUV-4eKwwA_0.40000_2.86667,25.538351,56.82373
563,563,ApUV-4eKwwA_4.73333_10.00000,36.70948,25.632406
564,564,BYnxjsR-sXk_0.96763_9.94328,224.86658,188.39401
565,565,B9alVd8MRO4_5.21667_9.43333,279.67242,218.00339
566,566,CELzGEM429Q_1.78512_8.85886,33.576275,249.54387
567,567,CQ33v1SxaWo_1.70000_7.06667,9.301134,10.042542
568,568,Dhg8J9AqhZk_2.15215_9.05906,164.83817,192.30205
569,569,aV7VUyWIGxs_4.44000_8.28000,179.33871,88.537155
570,570,aZO0XXioiG8_0.00000_5.18000,12.092234,13.293582
571,571,af3XRd9BUNM_3.80380_6.67334,154.46068,194.59814
572,572,ajQQftVsYaQ_1.46452_9.91879,171.71436,147.21599
573,573,ajvq5P9v5ao_0.00000_1.66667,4.845499,99.78026
574,574,bTjSfCPsLA8_0.00000_3.40340,102.48973,308.365
575,575,b-aYgXF24JE_0.00000_5.52000,81.885216,359.88586
576,576,c5thqUElLMc_4.23757_9.97664,52.329906,163.00429
577,577,dKpyqhjFu14_1.53333_4.80000,155.82487,220.30582
578,578,dhGHSGg5vhQ_3.56667_8.53333,126.675934,295.60165
579,579,0Fy2X__rpOA_1.96601_9.94974,16.123796,60.521217
580,580,0Fy2X__rpOA_0.00000_2.94047,17.287828,17.992085
581,581,1C9bH7JisIk_0.00000_9.97664,98.368515,108.47168
582,582,1zT-aeUroJw_1.80000_3.43333,162.40219,155.56317
583,583,1zT-aeUroJw_8.10000_10.00000,11.532633,11.939217
584,584,13X103_e9Ys_0.00000_4.86667,71.914,100.38415
585,585,2DaDzDB0YsU_3.50000_7.30000,74.419716,247.24149
586,586,2KS8iPPOSLw_2.28333_4.85000,38.09834,552.352
587,587,2hgdNCeZJEc_0.00000_5.15724,228.77208,687.5505
588,588,3hHXET20ijA_3.60360_5.40541,46.739002,59.840046
589,589,3pI-RpXUQUg_0.82759_6.34483,19.093063,36.40643
590,590,3z9k2dLqfYI_3.96667_7.90000,34.941563,246.96432
591,591,4U0kvUHoXhY_4.13333_8.46667,12.240649,907.2947
592,592,4U95nlLugQw_4.58792_8.72539,238.59561,185.02362
593,593,4jg0CpLCK4U_0.00000_7.56667,235.57341,216.04193
594,594,4mP11TbmkXE_0.00000_9.30000,164.0618,86.77848
595,595,4vP39nXzbU0_0.00000_9.64000,88.98078,100.389244
596,596,5S5YI-ZnXdc_0.00000_2.93627,26.431913,79.78527
597,597,7QhkXjqPudw_1.91365_5.60666,22.736992,49.47219
598,598,7aGLtmILhQ0_0.00000_4.13747,26.767479,73.51891
599,599,8HHe2p23jgA_0.00000_4.76667,57.818184,286.4551
600,600,9XRY2teNZJg_0.60060_7.20721,49.606236,186.50174
601,601,-UpxqvdpoqE_6.06667_8.83333,154.8682,210.47855
602,602,-0HwkO7TRmc_5.13847_9.94328,241.67403,542.06055
603,603,-0aB_FGVkfU_0.43333_7.03333,144.3386,757.96954
604,604,AdcBCnF7LtM_2.60000_8.04000,72.179375,75.799866
605,605,A7__d4ALkGc_3.46667_7.86667,45.100414,38.60432
606,606,C4lGwH3cSGw_0.00000_5.53887,421.91855,391.5212
607,607,D4G5WGOUqMM_5.70000_8.46667,464.5369,251.9511
608,608,EK0pKX5lfrg_3.03637_7.50751,98.61138,155.11661
609,609,ESFyQ2-85iI_2.73333_5.00000,15.320435,23.21977
610,610,FJinw46tHHQ_0.00000_1.83333,35.66694,21.841188
611,611,FfB_XXeD1Do_0.00000_4.96667,87.52689,106.636116
612,612,Fp62gCq6eHE_0.00000_2.56924,232.19939,31.333326
613,613,aY2VkEw8dRc_1.49254_6.49455,69.4029,70.65499
614,614,an-Dxh8iZ0I_0.00000_4.50450,73.30994,71.89443
615,615,awa_7S5lQvY_0.00000_3.92000,96.48725,354.13135
616,616,a0FwMmERS8w_6.70000_9.96667,118.56647,199.59451
617,617,a3wqbX2neBA_0.00000_5.60561,173.0277,61.16089
618,618,a_3UZ0dI4k4_0.00000_3.43677,376.8552,803.41046
619,619,bQGauG8vsmw_2.03333_6.06667,214.36856,94.70268
620,620,bTwXAhq--KI_7.37404_9.97664,14.677155,88.53608
621,621,ba5WiZM2r80_0.00000_2.63597,27.777689,184.94731
622,622,bdvU8Zg_C6U_3.13333_10.00000,84.36562,114.251
623,623,btOJk7UfrxE_0.00000_6.30631,400.13202,437.0899
624,624,b59NDwcYH58_0.00000_1.52000,22.235472,142.5835
625,625,cBSMv8oG4nU_1.00277_6.95257,126.92372,89.698395
626,626,cEb19TfRgek_0.00000_5.30531,111.18739,80.71072
627,627,cYzB8TWidQ0_1.52000_7.96000,96.13641,73.37232
628,628,cfpTwPt_xMY_0.00000_3.24000,7.2921395,18.70554
629,629,cg-UIIF7VS8_0.00000_8.30000,314.68097,182.5574
630,630,cnM2onxmdTY_0.00000_5.27194,66.7698,85.1051
631,631,cv0LYaYa8fs_0.00000_2.68000,9.283859,91.52227
632,632,dA8B0uZVcj4_5.63897_9.97664,53.922836,49.327976
633,633,dN_8mTVJBcE_0.00000_4.83817,102.75246,206.51926
634,634,d59YTzomJrw_0.00000_6.00000,83.29614,72.591675
635,635,fV7p1yiIkdg_1.50150_6.67334,38.667995,41.684994
636,636,fcd5zeO8IxM_0.00000_7.13333,131.93054,97.28805
637,637,0NnK1c7O9VE_0.00000_1.83517,64.26956,68.70715
638,638,0QBcMxW3_qc_0.00000_3.00000,25.784525,83.12735
639,639,0T7KGBAtyA0_1.60000_6.72000,77.851204,92.37227
640,640,0VOhGr7iKW8_0.00000_2.16884,18.729206,116.33226
641,641,0VOhGr7iKW8_0.00000_2.16884,18.729206,116.33226
642,642,0VOhGr7iKW8_6.42309_8.34168,50.04943,99.74376
643,643,0VOhGr7iKW8_6.42309_8.34167,50.04943,99.74376
644,644,0VPtURVTMqA_0.00000_1.36667,617.1963,605.33466
645,645,08qVWH-eJu8_0.40000_7.36000,97.12644,99.82279
646,646,1CIfPQ58PIE_0.00000_4.50450,123.000435,121.13092
647,647,1H9Fg6SYCGs_0.00000_3.10310,69.80803,203.31125
648,648,1blisHwlnog_4.90000_9.23333,80.26991,59.75239
649,649,2BWfR_M5x8Y_0.76000_6.48000,92.19169,86.577614
650,650,2rHCPw-nWIw_0.00000_6.60661,259.7742,144.2062
651,651,2_WiqaHSWV8_0.00000_5.17184,252.12144,175.20645
652,652,2_9w42lZWL4_0.00000_1.76667,7.885727,66.47576
653,653,3WCTwBMIe6c_0.00000_4.10000,333.4229,476.541
654,654,3x9dktwZ8HY_0.00000_1.40000,24.562378,225.43051
655,655,4ATIdRq0mqQ_0.00000_4.86667,179.19023,188.77368
656,656,419h2iyihH4_0.00000_2.93627,80.92694,97.430756
657,657,43vZ2ObmsjI_0.00000_2.83617,283.68497,630.60016
658,658,5S8IGc5PoO0_0.00000_4.60461,152.35152,80.81724
659,659,5k5RzDpJG3o_0.00000_2.23557,54.178932,41.919735
660,660,5zp2D2K2OCY_0.00000_3.00000,69.66318,70.50972
661,661,55TRDBBtdps_0.00000_2.40240,193.49886,124.09291
662,662,6OQCr1pfOZE_5.57224_9.97664,64.85029,86.17123
663,663,6QJC2lstO-U_0.00000_1.63333,38.075428,72.97341
664,664,6XpZnN-tdTY_0.53387_5.60561,173.6284,143.48058
665,665,6hLa8kqIp6E_1.04000_7.44000,182.5167,471.20236
666,666,6q3CQNN7Pm4_1.28000_6.80000,49.555584,44.114666
667,667,6x0d5gyQFfc_0.00000_4.40000,233.68993,317.57498
668,668,7GJPfJsjVHc_2.56667_7.50000,53.54093,165.96153
669,669,7GpVTQWjvDA_1.46814_5.77244,29.419798,114.48113
670,670,7MVYv3F8bzQ_4.10410_9.54288,61.21784,47.435493
671,671,7WWM1V7w1yk_0.00000_2.90000,72.28679,284.7508
672,672,7r51eSbhaKc_0.00000_3.06974,140.11197,260.9676
673,673,7y2qMbZ_d7g_0.00000_2.46667,56.545834,82.25364
674,674,74xHYgPwErQ_0.00000_4.72000,108.265976,86.485306
675,675,8GIjE6HGyBM_0.00000_1.73333,198.53598,555.76685
676,676,8gUKEh27AFM_1.83517_7.40741,242.51015,187.10368
677,677,8kSUZ3TwqEY_1.00000_6.76667,87.423805,197.86133
678,678,8oBLlXCd0YY_4.33767_7.40741,301.5825,288.77814
679,679,88dtwYw8OXQ_0.00000_3.50350,221.71054,131.70113
680,680,9LEVyPyaLVY_0.00000_4.20000,311.49628,417.28098
681,681,9LEVyPyaLVY_5.83333_9.98333,322.10358,352.3308
682,682,9OS4WVVUpoE_3.43677_7.30731,93.07308,221.38297
683,683,9W6UaMtt_R0_4.52000_8.40000,302.38,446.96725
684,684,9rw2hL1iokE_1.66667_6.76667,151.87875,110.48382
685,685,-FNOyvKbUpE_0.00000_1.28462,125.405495,82.108055
686,686,-FNOyvKbUpE_1.70170_5.73907,136.77026,170.10965
687,687,-Uatpgd81hs_1.30000_6.30000,127.9876,78.48201
688,688,-vA2VLv8DZw_0.00000_4.38088,294.98077,650.01306
689,689,A0X4qBH8oOE_0.00000_4.84000,182.09335,89.977615
690,690,BiYa9yI8-oM_0.00000_3.75375,333.3196,344.09503
691,691,CPGolBCgecw_2.72000_10.00000,116.47426,175.71936
692,692,CQkVpnLIwaM_0.00000_5.72000,236.31082,1119.3801
693,693,CT0Mc4nQiT8_0.00000_10.00000,20.782946,519.4581
694,694,DMoprK7eois_0.03343_2.64064,56.87392,450.3049
695,695,DMoprK7eois_5.71581_9.99432,186.05478,201.82019
696,696,EM_q-U5xHfg_7.53333_10.00000,211.14156,576.18524
697,697,ESl4cfLMqHw_0.00000_7.70771,162.37181,73.267395
698,698,FJeha2IWzPA_0.00000_10.00000,178.9101,175.69319
699,699,G_3LnBAEsCc_2.70270_4.63797,26.600544,192.56137
700,700,JFGwr5kDIos_0.26738_6.75134,55.34248,58.224697
701,701,JggFfjidPHA_0.00000_9.90099,126.53168,471.34512
702,702,Kru_r-tGJXs_0.00000_8.04137,283.85205,130.42911
703,703,LEhFR76ha5E_0.00000_4.87154,124.93001,285.95224
704,704,bMGjzyaBx34_0.00000_6.26667,251.5091,3665.6226
705,705,cULNdq9x180_0.00000_9.37573,173.51822,293.8448
706,706,co6mQP9sRRA_3.50000_5.96667,25.089113,55.00232
707,707,e1Uec2RBUvo_0.00000_2.16884,14.831194,24.96777
708,708,fsBd4eDxI-s_0.00000_2.25669,177.25113,65.04717
709,709,g71uiK9oW10_0.00000_4.93814,44.57871,3789.3496
710,710,hYqeiqlGuYE_0.00000_7.17384,309.45865,417.6103
711,711,hYqeiqlGuYE_8.80881_9.97664,208.27873,630.9385
712,712,hg50eTFqBlw_0.00000_7.50751,64.835724,83.474434
713,713,h6Q9Kbhmzso_7.47630_9.96839,301.73544,601.7146
714,714,i8Cby-3dXbM_1.66667_3.58333,43.16206,126.38998
715,715,jQ7cntWszGA_0.00000_8.96667,84.76692,76.150345
716,716,jlEJbClGV5k_0.00000_4.40000,80.9328,96.90863
717,717,jlEJbClGV5k_6.16667_9.53333,18.513481,439.82742
718,718,md6O9tg0Di8_0.00000_6.73333,67.55443,73.022026
719,719,0n-LkaKdUQo_1.46667_9.78333,147.01422,136.42157
720,720,1MvKczjmSkw_4.22516_9.94957,347.11203,204.98602
721,721,2tLqSrUmag4_0.00000_2.46667,33.43867,788.62054
722,722,3G1Qe1sWXsE_1.48482_9.17584,204.49045,563.8027
723,723,4d2RxSmZ9-g_0.00000_6.26667,294.73602,355.28818
724,724,7L_o2LEIMK8_0.00000_2.77434,120.17798,169.12802
725,725,7L_o2LEIMK8_4.71304_9.99432,100.36433,110.68892
726,726,-D4wTL0EA24_0.00000_2.76944,216.22737,943.6371
727,727,A5UHuMUZWeE_5.03333_9.06667,792.6831,88.01221
728,728,CMn3IuTabfI_0.00000_9.56667,96.46369,664.5042
729,729,CZhBb2RcnOA_2.95819_4.37878,59.044064,193.13644
730,730,C_fqFJyf5SU_6.61667_9.01667,197.6372,1371.0631
731,731,FO_bhY-8m-o_3.30000_10.00000,181.3883,388.7844
732,732,FPndKIBF8As_0.00000_10.00000,131.8503,84.00088
733,733,Fy_QkQTpL7w_0.00000_9.97664,57.561535,73.39668
734,734,G5P5JvUhXfU_0.00000_9.94328,258.1361,182.81572
735,735,JnyKpWu85tM_0.00000_10.00000,58.797596,70.28144
736,736,KvShbe78hU8_0.00000_2.90000,34.876026,80.86083
737,737,NN5N5kUc9mo_0.00000_10.00000,74.40737,73.473694
738,738,OPzFGjzysdI_0.00000_9.97664,8.090537,48.798634
739,739,RTv2hEk3wP4_0.00000_9.98333,64.73582,253.7521
740,740,R_vBjptuAgk_0.00000_9.96667,143.76918,214.79095
741,741,TZH_bmi1E8Q_0.00000_4.27094,91.409775,39.3738
742,742,TZH_bmi1E8Q_7.87454_9.97664,58.08728,91.74416
743,743,Ue4z3lNzXNA_0.00000_10.00000,126.6278,42.085136
744,744,W3pjShtVWXA_0.00000_2.25320,366.41492,294.03186
745,745,W3pjShtVWXA_4.29517_7.14688,129.64496,92.35482
746,746,X_HozWuCYxI_0.00000_9.97664,137.15085,69.368866
747,747,aRf4_oXevXw_8.23333_10.00000,28.781591,157.43893
748,748,aZoGyYsvSfY_0.00000_1.86854,139.09253,30.78761
749,749,aekOKuQfwS8_0.00000_5.20520,60.176594,81.15982
750,750,au9_q9xi9V0_0.00000_5.03333,13.522485,28.756445
751,751,au9_q9xi9V0_6.75000_9.20000,16.023157,57.712807
752,752,ekU_dWBUrUc_0.00000_9.40941,82.9285,61.94056
753,753,eoXEqdZeHt0_0.00000_7.90000,99.57803,88.78134
754,754,gUfN3U-SgPs_0.00000_10.00000,43.36297,33.333508
755,755,gzOGohNcm1I_0.00000_3.28053,705.8367,1897.4756
756,756,hRWhNH-rl_0_0.00000_9.97742,96.39818,55.92559
757,757,hzAp0k7o4YE_0.00000_10.00000,367.77203,269.1197
758,758,mHM3AyFN1t4_5.03474_8.76045,37.431755,73.47721
759,759,nDtyBzapp6M_0.00000_9.93333,116.990746,345.41742
760,760,nvrPHTNhe5M_0.00000_9.90991,24.29533,156.1615
761,761,ojjwAbF2s1k_0.00000_10.00000,105.687,448.44116
762,762,o-OJ6znuLGg_0.00000_1.91859,169.05746,78.023506
763,763,psO4e7sM0dg_0.00000_9.30000,20.6615,38.67579
764,764,qvHpGC3tS1A_0.00000_10.00000,227.851,206.52966
765,765,ruAZqaf_-PI_0.00000_9.98333,123.228195,115.04542
766,766,rz1DPhsn8lo_1.85000_2.80000,4.165407,1.985121
767,767,rz1DPhsn8lo_6.53333_8.93333,26.09303,130.88852
768,768,wkk81BL1yEQ_0.00000_2.46667,323.26355,111.92083
769,769,yopYTu9rtQI_0.00000_10.00000,181.28778,107.82925
770,770,zXNDjCGooiU_0.00000_10.00000,71.800476,452.2955
771,771,zvInmNgphQU_1.36147_7.24783,933.4842,1671.6174
772,772,1UwuBRvqufA_0.00000_3.73707,225.43088,770.7159
773,773,2I7QjpTy9V0_0.00000_10.00000,101.56615,228.30695
774,774,2MQz5j9KU1M_5.13333_10.00000,62.47242,62.822826
775,775,2fDSgkV8JaI_0.00000_7.38710,215.55487,194.98874
776,776,24jMzIDjKV4_3.83333_6.20000,11.079561,49.42338
777,777,4eDmQ9qsHH8_0.00000_9.97653,140.4023,112.36263
778,778,41JEU6v7SCk_0.00000_3.57024,94.016045,95.48933
779,779,5I-ZgKZPDq8_0.70000_2.06667,201.1084,61.53707
780,780,5xnwoOpuYjE_0.00000_9.86193,81.013725,1432.8601
